TRANSACTION_ID;TX_DATETIME;CUSTOMER_ID;TERMINAL_ID;TX_AMOUNT;TX_TIME_SECONDS;TX_TIME_DAYS;TX_FRAUD;TX_FRAUD_SCENARIO
3755;2018-04-03 03:47:10;619;438;31.85;186430;2;0;0
3756;2018-04-03 03:47:36;198;28;79.31;186456;2;0;0
3757;2018-04-03 03:47:45;832;367;86.68;186465;2;0;0
3758;2018-04-03 03:47:45;783;130;25.94;186465;2;0;0
3759;2018-04-03 03:49:00;107;495;27.64;186540;2;0;0
3760;2018-04-03 03:49:20;473;137;16.49;186560;2;0;0
3761;2018-04-03 03:51:20;648;320;13.07;186680;2;0;0
3762;2018-04-03 03:53:39;722;59;48.34;186819;2;0;0
3763;2018-04-03 03:54:36;488;117;15.37;186876;2;0;0
3764;2018-04-03 03:57:36;40;306;10.57;187056;2;0;0
3765;2018-04-03 03:57:56;370;466;0.12;187076;2;0;0
3766;2018-04-03 03:58:08;894;314;21.78;187088;2;0;0
3767;2018-04-03 03:58:20;369;375;78.61;187100;2;0;0
3768;2018-04-03 03:59:23;62;152;53.34;187163;2;0;0
3769;2018-04-03 04:00:32;833;479;36.62;187232;2;0;0
3770;2018-04-03 04:03:55;415;146;72.68;187435;2;0;0
3771;2018-04-03 04:04:45;889;40;1.33;187485;2;0;0
3772;2018-04-03 04:04:45;880;423;50.51;187485;2;0;0
3773;2018-04-03 04:05:42;829;365;4.54;187542;2;0;0
3774;2018-04-03 04:06:04;223;8;11.25;187564;2;0;0
3775;2018-04-03 04:06:28;429;348;13.55;187588;2;0;0
3776;2018-04-03 04:06:42;981;372;57.23;187602;2;0;0
3777;2018-04-03 04:06:59;266;493;13.11;187619;2;0;0
3778;2018-04-03 04:12:16;40;133;74.66;187936;2;0;0
3779;2018-04-03 04:12:56;802;154;59.54;187976;2;0;0
3780;2018-04-03 04:13:29;161;440;85.6;188009;2;0;0
3781;2018-04-03 04:17:03;989;180;84.7;188223;2;0;0
3782;2018-04-03 04:19:17;55;81;15.59;188357;2;0;0
3783;2018-04-03 04:22:36;998;138;12.84;188556;2;0;0
3784;2018-04-03 04:23:32;237;341;10.95;188612;2;0;0
3785;2018-04-03 04:23:37;69;266;59.87;188617;2;0;0
3786;2018-04-03 04:24:59;871;200;37.62;188699;2;0;0
3787;2018-04-03 04:25:12;409;359;96.75;188712;2;0;0
3788;2018-04-03 04:28:35;2;406;82.55;188915;2;0;0
3789;2018-04-03 04:29:40;174;82;44.83;188980;2;0;0
3790;2018-04-03 04:30:07;762;157;15.12;189007;2;0;0
3791;2018-04-03 04:30:15;235;9;18.05;189015;2;0;0
3792;2018-04-03 04:31:38;938;170;40.43;189098;2;0;0
3793;2018-04-03 04:35:36;613;232;52.83;189336;2;0;0
3794;2018-04-03 04:35:40;234;408;24.78;189340;2;0;0
3795;2018-04-03 04:37:07;798;401;9.65;189427;2;0;0
3796;2018-04-03 04:38:26;577;463;36.14;189506;2;0;0
3797;2018-04-03 04:39:01;447;279;114.85;189541;2;0;0
3798;2018-04-03 04:39:18;542;56;6.42;189558;2;0;0
3799;2018-04-03 04:39:31;164;436;62.84;189571;2;0;0
3800;2018-04-03 04:41:05;943;107;12.99;189665;2;0;0
3801;2018-04-03 04:41:12;750;475;84.33;189672;2;0;0
3802;2018-04-03 04:41:31;361;438;69.86;189691;2;0;0
3803;2018-04-03 04:41:47;862;196;63.85;189707;2;0;0
3804;2018-04-03 04:42:59;370;466;12.09;189779;2;0;0
3805;2018-04-03 04:45:03;141;467;63.86;189903;2;0;0
3806;2018-04-03 04:48:05;447;253;120.81;190085;2;0;0
3807;2018-04-03 04:48:40;91;357;34.87;190120;2;0;0
3808;2018-04-03 04:49:48;845;145;106.14;190188;2;0;0
3809;2018-04-03 04:51:20;803;15;64.25;190280;2;0;0
3810;2018-04-03 04:51:29;216;456;9.53;190289;2;0;0
3811;2018-04-03 04:52:02;328;37;113.73;190322;2;0;0
3812;2018-04-03 04:52:21;630;251;104.67;190341;2;0;0
3813;2018-04-03 04:52:54;195;22;23.86;190374;2;0;0
3814;2018-04-03 04:53:26;809;368;72.71;190406;2;0;0
3815;2018-04-03 04:53:37;836;467;139.32;190417;2;0;0
3816;2018-04-03 04:54:25;702;319;18.15;190465;2;0;0
3817;2018-04-03 04:54:26;235;9;8.8;190466;2;0;0
3818;2018-04-03 04:54:33;497;99;25.46;190473;2;0;0
3819;2018-04-03 04:59:02;291;13;85.89;190742;2;0;0
3820;2018-04-03 05:01:11;577;463;38.41;190871;2;0;0
3821;2018-04-03 05:02:18;287;11;10.69;190938;2;0;0
3822;2018-04-03 05:03:53;243;16;130.33;191033;2;0;0
3823;2018-04-03 05:06:50;204;460;72.1;191210;2;0;0
3824;2018-04-03 05:09:43;8;431;1.58;191383;2;0;0
3825;2018-04-03 05:10:03;80;180;15.32;191403;2;0;0
3826;2018-04-03 05:10:46;815;40;55.59;191446;2;0;0
3827;2018-04-03 05:11:00;610;239;51.45;191460;2;0;0
3828;2018-04-03 05:11:49;87;99;107.13;191509;2;0;0
3829;2018-04-03 05:12:51;98;42;7.25;191571;2;0;0
3830;2018-04-03 05:14:10;223;431;32.74;191650;2;0;0
3831;2018-04-03 05:15:02;379;341;41.01;191702;2;0;0
3832;2018-04-03 05:15:23;247;332;5.7;191723;2;0;0
3833;2018-04-03 05:15:49;129;3;105.8;191749;2;0;0
3834;2018-04-03 05:17:23;972;1;13.85;191843;2;0;0
3835;2018-04-03 05:18:06;500;442;19.59;191886;2;0;0
3836;2018-04-03 05:18:17;68;371;29.34;191897;2;0;0
3837;2018-04-03 05:19:49;553;16;70.63;191989;2;0;0
3838;2018-04-03 05:20:06;623;68;79.77;192006;2;0;0
3839;2018-04-03 05:21:01;668;202;16.76;192061;2;0;0
3840;2018-04-03 05:21:09;665;117;26.05;192069;2;0;0
3841;2018-04-03 05:21:14;892;450;42.42;192074;2;0;0
3842;2018-04-03 05:22:59;862;185;104.07;192179;2;0;0
3843;2018-04-03 05:23:26;599;138;78.56;192206;2;0;0
3844;2018-04-03 05:24:22;772;484;133.2;192262;2;0;0
3845;2018-04-03 05:26:10;131;269;48.05;192370;2;0;0
3846;2018-04-03 05:26:40;847;209;57.76;192400;2;0;0
3847;2018-04-03 05:28:40;219;395;137.05;192520;2;0;0
3848;2018-04-03 05:28:59;238;64;33.11;192539;2;0;0
3849;2018-04-03 05:30:39;927;314;76.29;192639;2;0;0
3850;2018-04-03 05:30:50;349;456;40.95;192650;2;0;0
3851;2018-04-03 05:31:44;848;468;6.1;192704;2;0;0
3852;2018-04-03 05:32:04;71;251;36.24;192724;2;0;0
3853;2018-04-03 05:32:17;292;114;8.09;192737;2;0;0
3854;2018-04-03 05:32:34;730;222;63.31;192754;2;0;0
3855;2018-04-03 05:32:39;69;248;43.08;192759;2;0;0
3856;2018-04-03 05:33:51;89;180;29.29;192831;2;0;0
3857;2018-04-03 05:34:25;880;28;91.74;192865;2;0;0
3858;2018-04-03 05:35:05;456;58;73.14;192905;2;0;0
3859;2018-04-03 05:35:33;946;141;123.27;192933;2;0;0
3860;2018-04-03 05:35:55;608;266;31.31;192955;2;0;0
3861;2018-04-03 05:35:58;416;86;48.66;192958;2;0;0
3862;2018-04-03 05:37:45;483;247;21.95;193065;2;0;0
3863;2018-04-03 05:37:53;481;181;21.51;193073;2;0;0
3864;2018-04-03 05:38:15;604;297;35.42;193095;2;0;0
3865;2018-04-03 05:38:26;655;49;145.97;193106;2;0;0
3866;2018-04-03 05:38:35;879;119;50.26;193115;2;0;0
3867;2018-04-03 05:40:13;369;375;5.08;193213;2;0;0
3868;2018-04-03 05:40:17;312;38;119.73;193217;2;0;0
3869;2018-04-03 05:40:22;712;478;35.15;193222;2;0;0
3870;2018-04-03 05:42:07;800;235;107.44;193327;2;0;0
3871;2018-04-03 05:42:38;361;24;109.17;193358;2;0;0
3872;2018-04-03 05:42:56;292;114;34.3;193376;2;0;0
3873;2018-04-03 05:43:58;134;144;51.14;193438;2;0;0
3874;2018-04-03 05:45:01;680;216;6.63;193501;2;0;0
3875;2018-04-03 05:45:43;180;238;4.76;193543;2;0;0
3876;2018-04-03 05:48:03;302;111;5.66;193683;2;0;0
3877;2018-04-03 05:48:20;456;179;73.97;193700;2;0;0
3878;2018-04-03 05:48:24;400;235;56.4;193704;2;0;0
3879;2018-04-03 05:49:03;4;372;157.26;193743;2;0;0
3880;2018-04-03 05:49:44;461;96;64.18;193784;2;0;0
3881;2018-04-03 05:52:54;621;236;35.01;193974;2;0;0
3882;2018-04-03 05:53:24;723;56;78.64;194004;2;0;0
3883;2018-04-03 05:54:23;483;247;27.0;194063;2;0;0
3884;2018-04-03 05:54:27;960;37;85.69;194067;2;0;0
3885;2018-04-03 05:54:34;594;20;51.82;194074;2;0;0
3886;2018-04-03 05:54:37;904;27;75.75;194077;2;0;0
3887;2018-04-03 05:54:52;36;385;24.8;194092;2;0;0
3888;2018-04-03 05:54:54;435;113;26.64;194094;2;0;0
3889;2018-04-03 05:55:25;680;352;73.64;194125;2;0;0
3890;2018-04-03 05:57:09;22;485;35.68;194229;2;0;0
3891;2018-04-03 05:57:15;330;220;1.47;194235;2;0;0
3892;2018-04-03 05:57:27;237;96;30.78;194247;2;0;0
3893;2018-04-03 05:58:19;852;269;34.94;194299;2;0;0
3894;2018-04-03 05:58:26;836;94;11.42;194306;2;0;0
3895;2018-04-03 05:58:46;495;56;21.06;194326;2;0;0
3896;2018-04-03 05:59:00;576;331;51.0;194340;2;0;0
3897;2018-04-03 06:00:24;301;17;105.71;194424;2;0;0
3898;2018-04-03 06:00:47;992;434;33.89;194447;2;0;0
3899;2018-04-03 06:00:51;817;104;0.81;194451;2;0;0
3900;2018-04-03 06:02:14;118;127;81.41;194534;2;0;0
3901;2018-04-03 06:03:27;213;201;18.22;194607;2;0;0
3902;2018-04-03 06:03:55;577;463;70.94;194635;2;0;0
3903;2018-04-03 06:05:35;139;445;35.98;194735;2;0;0
3904;2018-04-03 06:07:14;1;160;61.85;194834;2;0;0
3905;2018-04-03 06:07:49;903;37;35.79;194869;2;0;0
3906;2018-04-03 06:09:51;531;228;39.15;194991;2;0;0
3907;2018-04-03 06:10:18;235;9;2.13;195018;2;0;0
3908;2018-04-03 06:10:30;62;157;34.85;195030;2;0;0
3909;2018-04-03 06:10:42;705;384;16.72;195042;2;0;0
3910;2018-04-03 06:12:18;714;58;96.7;195138;2;0;0
3911;2018-04-03 06:13:00;53;254;10.76;195180;2;1;2
3912;2018-04-03 06:13:45;35;235;27.52;195225;2;0;0
3913;2018-04-03 06:13:59;1;378;23.06;195239;2;0;0
3914;2018-04-03 06:14:32;281;456;100.58;195272;2;0;0
3915;2018-04-03 06:14:38;582;366;87.04;195278;2;0;0
3916;2018-04-03 06:15:43;563;426;34.08;195343;2;0;0
3917;2018-04-03 06:16:53;800;228;44.72;195413;2;0;0
3918;2018-04-03 06:16:54;360;212;18.19;195414;2;0;0
3919;2018-04-03 06:18:13;665;459;30.25;195493;2;0;0
3920;2018-04-03 06:18:18;35;228;49.29;195498;2;0;0
3921;2018-04-03 06:21:05;940;6;13.68;195665;2;0;0
3922;2018-04-03 06:22:32;38;311;31.98;195752;2;0;0
3923;2018-04-03 06:22:56;178;193;30.13;195776;2;0;0
3924;2018-04-03 06:23:19;53;404;10.16;195799;2;0;0
3925;2018-04-03 06:23:51;454;454;103.76;195831;2;0;0
3926;2018-04-03 06:26:04;569;271;41.91;195964;2;0;0
3927;2018-04-03 06:26:09;209;218;29.35;195969;2;0;0
3928;2018-04-03 06:26:53;737;172;135.44;196013;2;0;0
3929;2018-04-03 06:27:30;81;355;105.51;196050;2;0;0
3930;2018-04-03 06:27:56;515;412;33.95;196076;2;0;0
3931;2018-04-03 06:28:17;219;395;48.03;196097;2;0;0
3932;2018-04-03 06:28:51;859;253;30.46;196131;2;0;0
3933;2018-04-03 06:29:01;842;475;7.05;196141;2;0;0
3934;2018-04-03 06:30:18;441;434;102.59;196218;2;0;0
3935;2018-04-03 06:31:37;772;484;84.87;196297;2;0;0
3936;2018-04-03 06:33:07;5;200;27.92;196387;2;0;0
3937;2018-04-03 06:33:33;540;499;50.39;196413;2;0;0
3938;2018-04-03 06:34:41;499;306;61.97;196481;2;0;0
3939;2018-04-03 06:35:51;295;124;48.72;196551;2;0;0
3940;2018-04-03 06:36:36;79;8;113.24;196596;2;0;0
3941;2018-04-03 06:37:07;118;81;117.94;196627;2;0;0
3942;2018-04-03 06:37:07;745;66;5.66;196627;2;0;0
3943;2018-04-03 06:39:59;691;154;36.63;196799;2;0;0
3944;2018-04-03 06:40:48;832;33;68.0;196848;2;0;0
3945;2018-04-03 06:42:31;111;3;77.86;196951;2;0;0
3946;2018-04-03 06:43:02;365;222;27.96;196982;2;0;0
3947;2018-04-03 06:43:07;653;255;110.92;196987;2;0;0
3948;2018-04-03 06:45:02;188;463;29.64;197102;2;0;0
3949;2018-04-03 06:46:26;668;427;116.81;197186;2;0;0
3950;2018-04-03 06:47:19;931;325;22.5;197239;2;0;0
3951;2018-04-03 06:48:21;330;328;10.31;197301;2;0;0
3952;2018-04-03 06:48:23;321;371;17.81;197303;2;0;0
3953;2018-04-03 06:48:41;270;198;21.75;197321;2;0;0
3954;2018-04-03 06:48:44;802;244;44.1;197324;2;0;0
3955;2018-04-03 06:49:46;67;83;56.84;197386;2;0;0
3956;2018-04-03 06:50:21;111;3;14.22;197421;2;0;0
3957;2018-04-03 06:50:58;811;407;27.34;197458;2;0;0
3958;2018-04-03 06:51:07;229;135;52.95;197467;2;0;0
3959;2018-04-03 06:51:31;632;66;56.75;197491;2;0;0
3960;2018-04-03 06:51:52;573;315;53.48;197512;2;0;0
3961;2018-04-03 06:52:30;380;124;74.09;197550;2;0;0
3962;2018-04-03 06:53:06;750;242;70.18;197586;2;0;0
3963;2018-04-03 06:54:07;623;68;68.9;197647;2;0;0
3964;2018-04-03 06:54:17;319;291;58.74;197657;2;0;0
3965;2018-04-03 06:55:38;444;319;8.14;197738;2;0;0
3966;2018-04-03 06:57:18;438;17;25.64;197838;2;0;0
3967;2018-04-03 06:58:41;402;300;85.55;197921;2;0;0
3968;2018-04-03 06:59:46;809;100;101.01;197986;2;0;0
3969;2018-04-03 06:59:58;458;421;38.74;197998;2;0;0
3970;2018-04-03 07:00:29;302;36;3.8;198029;2;0;0
3971;2018-04-03 07:00:41;745;221;12.46;198041;2;0;0
3972;2018-04-03 07:02:10;712;31;68.12;198130;2;0;0
3973;2018-04-03 07:03:00;296;460;61.14;198180;2;0;0
3974;2018-04-03 07:03:01;754;202;71.77;198181;2;0;0
3975;2018-04-03 07:03:08;764;29;49.26;198188;2;0;0
3976;2018-04-03 07:09:02;681;329;92.18;198542;2;0;0
3977;2018-04-03 07:09:10;842;396;14.74;198550;2;0;0
3978;2018-04-03 07:09:22;279;74;110.96;198562;2;0;0
3979;2018-04-03 07:09:40;990;181;25.18;198580;2;0;0
3980;2018-04-03 07:09:52;509;448;179.02;198592;2;0;0
3981;2018-04-03 07:10:15;912;169;96.69;198615;2;0;0
3982;2018-04-03 07:10:42;353;359;45.61;198642;2;0;0
3983;2018-04-03 07:11:42;962;111;32.14;198702;2;0;0
3984;2018-04-03 07:13:12;765;186;104.16;198792;2;0;0
3985;2018-04-03 07:14:30;402;18;106.81;198870;2;0;0
3986;2018-04-03 07:15:28;266;27;19.75;198928;2;0;0
3987;2018-04-03 07:16:13;130;324;10.89;198973;2;0;0
3988;2018-04-03 07:16:38;1;378;68.94;198998;2;0;0
3989;2018-04-03 07:19:08;481;100;3.93;199148;2;0;0
3990;2018-04-03 07:19:53;27;450;51.55;199193;2;0;0
3991;2018-04-03 07:20:28;398;153;17.27;199228;2;0;0
3992;2018-04-03 07:21:22;322;187;56.32;199282;2;0;0
3993;2018-04-03 07:21:34;300;85;144.34;199294;2;0;0
3994;2018-04-03 07:21:50;449;383;119.14;199310;2;0;0
3995;2018-04-03 07:21:51;6;163;16.91;199311;2;0;0
3996;2018-04-03 07:22:46;562;0;120.95;199366;2;0;0
3997;2018-04-03 07:23:11;653;496;61.82;199391;2;0;0
3998;2018-04-03 07:24:12;483;247;21.78;199452;2;0;0
3999;2018-04-03 07:24:13;993;199;7.13;199453;2;0;0
4000;2018-04-03 07:24:50;540;499;65.74;199490;2;0;0
4001;2018-04-03 07:24:50;565;199;151.07;199490;2;0;0
4002;2018-04-03 07:25:40;478;487;3.46;199540;2;0;0
4003;2018-04-03 07:26:26;796;343;1.76;199586;2;0;0
4004;2018-04-03 07:28:19;193;297;68.7;199699;2;0;0
4005;2018-04-03 07:28:39;776;268;25.01;199719;2;0;0
4006;2018-04-03 07:29:58;927;314;65.31;199798;2;0;0
4007;2018-04-03 07:30:29;856;416;27.0;199829;2;0;0
4008;2018-04-03 07:30:45;246;484;64.12;199845;2;0;0
4009;2018-04-03 07:31:27;58;66;25.99;199887;2;0;0
4010;2018-04-03 07:32:11;277;216;15.16;199931;2;0;0
4011;2018-04-03 07:32:33;89;180;5.67;199953;2;0;0
4012;2018-04-03 07:32:49;658;178;84.17;199969;2;0;0
4013;2018-04-03 07:33:22;79;46;133.56;200002;2;0;0
4014;2018-04-03 07:33:39;341;87;136.16;200019;2;0;0
4015;2018-04-03 07:33:59;179;115;14.01;200039;2;0;0
4016;2018-04-03 07:35:06;359;43;183.92;200106;2;0;0
4017;2018-04-03 07:36:27;679;314;44.58;200187;2;0;0
4018;2018-04-03 07:36:43;260;420;62.12;200203;2;0;0
4019;2018-04-03 07:36:55;970;33;61.96;200215;2;0;0
4020;2018-04-03 07:37:26;585;476;105.47;200246;2;0;0
4021;2018-04-03 07:38:02;288;203;57.9;200282;2;0;0
4022;2018-04-03 07:38:40;716;475;22.02;200320;2;0;0
4023;2018-04-03 07:38:55;595;152;11.77;200335;2;0;0
4024;2018-04-03 07:40:20;171;205;125.86;200420;2;0;0
4025;2018-04-03 07:40:50;745;74;30.84;200450;2;0;0
4026;2018-04-03 07:41:13;767;292;15.77;200473;2;0;0
4027;2018-04-03 07:41:13;996;239;0.71;200473;2;0;0
4028;2018-04-03 07:41:24;0;330;93.26;200484;2;0;0
4029;2018-04-03 07:42:42;671;248;19.87;200562;2;0;0
4030;2018-04-03 07:43:16;279;221;15.03;200596;2;0;0
4031;2018-04-03 07:43:43;411;179;90.05;200623;2;0;0
4032;2018-04-03 07:44:16;476;144;71.02;200656;2;0;0
4033;2018-04-03 07:44:57;680;352;73.81;200697;2;0;0
4034;2018-04-03 07:45:04;135;49;89.31;200704;2;0;0
4035;2018-04-03 07:45:12;619;95;61.5;200712;2;0;0
4036;2018-04-03 07:46:19;957;456;66.01;200779;2;0;0
4037;2018-04-03 07:46:27;335;288;132.34;200787;2;0;0
4038;2018-04-03 07:46:28;819;278;13.14;200788;2;0;0
4039;2018-04-03 07:47:00;59;379;44.63;200820;2;0;0
4040;2018-04-03 07:47:16;904;454;116.72;200836;2;0;0
4041;2018-04-03 07:47:26;940;92;52.55;200846;2;0;0
4042;2018-04-03 07:47:55;6;205;25.48;200875;2;0;0
4043;2018-04-03 07:47:56;439;170;29.9;200876;2;0;0
4044;2018-04-03 07:48:52;284;56;38.67;200932;2;0;0
4045;2018-04-03 07:51:39;690;163;64.7;201099;2;0;0
4046;2018-04-03 07:51:53;667;422;98.72;201113;2;0;0
4047;2018-04-03 07:52:27;589;97;69.98;201147;2;0;0
4048;2018-04-03 07:53:05;691;444;18.97;201185;2;0;0
4049;2018-04-03 07:53:32;318;276;120.39;201212;2;0;0
4050;2018-04-03 07:54:20;649;388;137.28;201260;2;0;0
4051;2018-04-03 07:54:39;408;60;38.07;201279;2;0;0
4052;2018-04-03 07:55:31;164;322;49.41;201331;2;0;0
4053;2018-04-03 07:55:41;143;3;108.23;201341;2;0;0
4054;2018-04-03 07:56:41;744;377;53.01;201401;2;0;0
4055;2018-04-03 07:57:05;596;110;44.65;201425;2;0;0
4056;2018-04-03 07:58:58;424;331;36.5;201538;2;0;0
4057;2018-04-03 07:59:33;53;411;9.7;201573;2;0;0
4058;2018-04-03 08:00:48;473;137;31.65;201648;2;0;0
4059;2018-04-03 08:01:13;628;6;77.89;201673;2;0;0
4060;2018-04-03 08:02:16;155;354;126.39;201736;2;0;0
4061;2018-04-03 08:02:43;508;477;140.1;201763;2;0;0
4062;2018-04-03 08:02:49;750;475;84.93;201769;2;0;0
4063;2018-04-03 08:03:23;297;248;98.94;201803;2;0;0
4064;2018-04-03 08:04:22;213;201;103.34;201862;2;0;0
4065;2018-04-03 08:04:32;627;92;94.36;201872;2;0;0
4066;2018-04-03 08:04:45;117;366;87.36;201885;2;0;0
4067;2018-04-03 08:05:28;907;439;8.78;201928;2;0;0
4068;2018-04-03 08:05:45;792;321;159.37;201945;2;0;0
4069;2018-04-03 08:05:46;642;445;89.74;201946;2;0;0
4070;2018-04-03 08:06:24;219;412;19.05;201984;2;0;0
4071;2018-04-03 08:08:35;255;225;62.53;202115;2;0;0
4072;2018-04-03 08:09:21;200;49;61.13;202161;2;0;0
4073;2018-04-03 08:09:46;977;91;23.58;202186;2;0;0
4074;2018-04-03 08:11:36;8;8;0.58;202296;2;0;0
4075;2018-04-03 08:13:28;526;137;61.98;202408;2;0;0
4076;2018-04-03 08:14:27;985;261;33.97;202467;2;0;0
4077;2018-04-03 08:15:39;597;355;22.61;202539;2;0;0
4078;2018-04-03 08:16:06;366;385;18.86;202566;2;0;0
4079;2018-04-03 08:16:24;273;238;14.66;202584;2;0;0
4080;2018-04-03 08:17:41;567;487;29.66;202661;2;0;0
4081;2018-04-03 08:17:50;577;463;102.89;202670;2;0;0
4082;2018-04-03 08:18:02;161;440;99.18;202682;2;0;0
4083;2018-04-03 08:18:05;71;325;108.07;202685;2;0;0
4084;2018-04-03 08:18:39;706;441;120.19;202719;2;0;0
4085;2018-04-03 08:19:03;951;369;16.44;202743;2;0;0
4086;2018-04-03 08:19:14;528;229;72.98;202754;2;0;0
4087;2018-04-03 08:19:51;403;412;156.5;202791;2;0;0
4088;2018-04-03 08:21:00;623;293;68.56;202860;2;0;0
4089;2018-04-03 08:21:13;319;291;51.81;202873;2;0;0
4090;2018-04-03 08:21:47;655;49;140.24;202907;2;0;0
4091;2018-04-03 08:22:10;274;451;61.71;202930;2;0;0
4092;2018-04-03 08:22:24;407;432;31.61;202944;2;0;0
4093;2018-04-03 08:23:13;28;88;71.35;202993;2;0;0
4094;2018-04-03 08:23:22;498;49;51.38;203002;2;0;0
4095;2018-04-03 08:23:22;615;190;11.47;203002;2;0;0
4096;2018-04-03 08:23:34;155;214;82.27;203014;2;0;0
4097;2018-04-03 08:24:30;267;400;5.07;203070;2;0;0
4098;2018-04-03 08:24:38;22;99;41.21;203078;2;0;0
4099;2018-04-03 08:25:39;641;454;19.32;203139;2;0;0
4100;2018-04-03 08:25:45;647;309;17.45;203145;2;0;0
4101;2018-04-03 08:26:16;563;426;70.57;203176;2;0;0
4102;2018-04-03 08:26:20;818;399;86.07;203180;2;0;0
4103;2018-04-03 08:27:51;132;15;4.63;203271;2;0;0
4104;2018-04-03 08:28:32;29;62;99.45;203312;2;0;0
4105;2018-04-03 08:28:40;617;56;21.49;203320;2;0;0
4106;2018-04-03 08:29:44;617;182;13.74;203384;2;0;0
4107;2018-04-03 08:31:41;488;199;13.36;203501;2;0;0
4108;2018-04-03 08:32:00;504;0;57.98;203520;2;0;0
4109;2018-04-03 08:32:55;879;471;29.37;203575;2;0;0
4110;2018-04-03 08:34:32;652;271;102.98;203672;2;0;0
4111;2018-04-03 08:35:25;473;137;30.06;203725;2;0;0
4112;2018-04-03 08:35:31;885;151;18.04;203731;2;0;0
4113;2018-04-03 08:36:00;371;124;55.69;203760;2;0;0
4114;2018-04-03 08:36:09;277;215;11.75;203769;2;0;0
4115;2018-04-03 08:36:41;872;47;64.96;203801;2;0;0
4116;2018-04-03 08:37:10;292;114;36.68;203830;2;0;0
4117;2018-04-03 08:37:51;159;210;39.44;203871;2;0;0
4118;2018-04-03 08:39:36;936;311;36.58;203976;2;0;0
4119;2018-04-03 08:40:03;147;320;34.24;204003;2;0;0
4120;2018-04-03 08:40:09;740;42;65.94;204009;2;0;0
4121;2018-04-03 08:40:53;279;27;139.09;204053;2;0;0
4122;2018-04-03 08:40:57;300;112;55.2;204057;2;0;0
4123;2018-04-03 08:41:38;922;79;2.7;204098;2;0;0
4124;2018-04-03 08:41:45;259;176;12.64;204105;2;0;0
4125;2018-04-03 08:41:50;826;90;105.6;204110;2;1;2
4126;2018-04-03 08:42:52;839;254;21.77;204172;2;1;2
4127;2018-04-03 08:43:08;164;212;37.42;204188;2;0;0
4128;2018-04-03 08:43:29;312;447;90.34;204209;2;0;0
4129;2018-04-03 08:43:33;329;494;97.62;204213;2;0;0
4130;2018-04-03 08:43:50;617;182;13.18;204230;2;0;0
4131;2018-04-03 08:44:09;994;383;26.44;204249;2;0;0
4132;2018-04-03 08:44:26;127;445;16.47;204266;2;0;0
4133;2018-04-03 08:45:06;481;181;6.17;204306;2;0;0
4134;2018-04-03 08:45:13;26;288;145.33;204313;2;0;0
4135;2018-04-03 08:45:36;184;288;14.9;204336;2;0;0
4136;2018-04-03 08:45:45;197;436;73.88;204345;2;0;0
4137;2018-04-03 08:46:28;948;42;6.94;204388;2;0;0
4138;2018-04-03 08:47:36;454;443;62.28;204456;2;0;0
4139;2018-04-03 08:48:14;255;403;78.04;204494;2;0;0
4140;2018-04-03 08:48:15;608;266;18.52;204495;2;0;0
4141;2018-04-03 08:50:09;0;144;67.72;204609;2;0;0
4142;2018-04-03 08:51:24;138;236;65.58;204684;2;0;0
4143;2018-04-03 08:51:27;239;216;155.45;204687;2;0;0
4144;2018-04-03 08:51:37;801;243;23.59;204697;2;0;0
4145;2018-04-03 08:51:46;736;179;44.88;204706;2;0;0
4146;2018-04-03 08:51:52;541;150;34.4;204712;2;0;0
4147;2018-04-03 08:52:25;473;56;16.62;204745;2;0;0
4148;2018-04-03 08:52:35;794;352;114.39;204755;2;0;0
4149;2018-04-03 08:53:04;862;196;60.15;204784;2;0;0
4150;2018-04-03 08:53:25;809;34;41.69;204805;2;0;0
4151;2018-04-03 08:54:20;943;107;48.12;204860;2;0;0
4152;2018-04-03 08:55:49;372;135;52.53;204949;2;0;0
4153;2018-04-03 08:56:05;596;3;21.62;204965;2;0;0
4154;2018-04-03 08:56:14;777;327;40.68;204974;2;0;0
4155;2018-04-03 08:56:28;243;484;149.84;204988;2;0;0
4156;2018-04-03 08:58:05;909;486;26.19;205085;2;0;0
4157;2018-04-03 08:58:18;246;484;97.62;205098;2;0;0
4158;2018-04-03 08:59:28;74;320;149.32;205168;2;0;0
4159;2018-04-03 08:59:31;349;259;84.45;205171;2;0;0
4160;2018-04-03 08:59:51;917;469;57.83;205191;2;0;0
4161;2018-04-03 08:59:54;594;20;31.19;205194;2;0;0
4162;2018-04-03 09:00:25;28;88;99.63;205225;2;0;0
4163;2018-04-03 09:00:55;69;248;82.28;205255;2;0;0
4164;2018-04-03 09:01:02;51;72;17.51;205262;2;0;0
4165;2018-04-03 09:01:39;889;34;11.68;205299;2;0;0
4166;2018-04-03 09:01:50;911;339;42.9;205310;2;0;0
4167;2018-04-03 09:01:50;301;289;69.45;205310;2;0;0
4168;2018-04-03 09:02:50;66;341;45.56;205370;2;0;0
4169;2018-04-03 09:07:25;716;344;29.3;205645;2;0;0
4170;2018-04-03 09:07:44;859;400;43.43;205664;2;0;0
4171;2018-04-03 09:08:41;970;33;28.28;205721;2;0;0
4172;2018-04-03 09:09:58;68;85;23.48;205798;2;0;0
4173;2018-04-03 09:10:42;149;102;14.45;205842;2;0;0
4174;2018-04-03 09:10:46;236;464;39.37;205846;2;0;0
4175;2018-04-03 09:11:28;972;1;7.96;205888;2;0;0
