TRANSACTION_ID;TX_DATETIME;CUSTOMER_ID;TERMINAL_ID;TX_AMOUNT;TX_TIME_SECONDS;TX_TIME_DAYS;TX_FRAUD;TX_FRAUD_SCENARIO
1621;2024-12-31 14:07:00;439;155;8.61;137220;1;0;0
1622;2024-12-31 14:07:28;475;69;52.03;137248;1;0;0
1623;2024-12-31 14:11:25;4;19;145.71;137485;1;0;0
1624;2024-12-31 14:11:35;68;247;29.48;137495;1;0;0
1625;2024-12-31 14:12:06;212;4;138.84;137526;1;0;0
1626;2024-12-31 14:13:21;237;39;43.44;137601;1;0;0
1627;2024-12-31 14:13:31;429;6;37.32;137611;1;0;0
1628;2024-12-31 14:13:41;322;64;36.27;137621;1;0;0
1629;2024-12-31 14:13:57;121;172;37.41;137637;1;0;0
1630;2024-12-31 14:14:51;68;43;33.25;137691;1;0;0
1631;2024-12-31 14:16:12;426;166;20.92;137772;1;0;0
1632;2024-12-31 14:16:43;171;205;27.42;137803;1;0;0
1633;2024-12-31 14:20:34;342;267;51.21;138034;1;0;0
1634;2024-12-31 14:20:59;100;202;11.29;138059;1;0;0
1635;2024-12-31 14:21:56;481;100;8.25;138116;1;0;0
1636;2024-12-31 14:22:11;335;275;121.26;138131;1;0;0
1637;2024-12-31 14:22:59;219;215;80.99;138179;1;0;0
1638;2024-12-31 14:23:13;448;57;85.5;138193;1;0;0
1639;2024-12-31 14:23:35;103;64;31.63;138215;1;0;0
1640;2024-12-31 14:26:48;456;124;51.31;138408;1;0;0
1641;2024-12-31 14:26:50;149;134;26.06;138410;1;0;0
1642;2024-12-31 14:28:06;92;267;97.61;138486;1;0;0
1643;2024-12-31 14:28:45;409;220;80.41;138525;1;0;0
1644;2024-12-31 14:31:40;460;124;28.99;138700;1;0;0
1645;2024-12-31 14:33:28;186;74;93.18;138808;1;0;0
1646;2024-12-31 14:35:37;37;179;29.57;138937;1;0;0
1647;2024-12-31 14:35:41;473;182;5.52;138941;1;0;0
1648;2024-12-31 14:35:48;35;208;54.15;138948;1;1;2
1649;2024-12-31 14:36:05;213;49;77.79;138965;1;0;0
1650;2024-12-31 14:37:05;439;222;15.8;139025;1;0;0
1651;2024-12-31 14:38:38;240;93;30.35;139118;1;0;0
1652;2024-12-31 14:40:01;454;74;26.28;139201;1;0;0
1653;2024-12-31 14:40:35;124;134;48.06;139235;1;0;0
1654;2024-12-31 14:41:03;117;116;67.35;139263;1;0;0
1655;2024-12-31 14:46:12;394;186;124.78;139572;1;0;0
1656;2024-12-31 14:47:01;409;262;59.12;139621;1;0;0
1657;2024-12-31 14:47:06;240;73;21.2;139626;1;0;0
1658;2024-12-31 14:48:02;121;93;53.93;139682;1;0;0
1659;2024-12-31 14:48:11;387;112;66.93;139691;1;0;0
1660;2024-12-31 14:48:25;7;255;26.2;139705;1;0;0
1661;2024-12-31 14:48:56;157;147;7.51;139736;1;0;0
1662;2024-12-31 14:49:29;38;225;12.6;139769;1;0;0
1663;2024-12-31 14:50:10;159;106;141.81;139810;1;0;0
1664;2024-12-31 14:51:23;255;288;125.14;139883;1;0;0
1665;2024-12-31 14:54:45;316;97;59.38;140085;1;0;0
1666;2024-12-31 14:55:44;87;94;54.03;140144;1;0;0
1667;2024-12-31 14:55:47;394;21;62.06;140147;1;0;0
1668;2024-12-31 14:57:56;1;242;44.43;140276;1;0;0
1669;2024-12-31 14:58:03;131;1;17.0;140283;1;0;0
1670;2024-12-31 15:04:51;7;146;32.0;140691;1;0;0
1671;2024-12-31 15:07:04;347;250;12.85;140824;1;0;0
1672;2024-12-31 15:08:06;1;5;33.38;140886;1;0;0
1673;2024-12-31 15:08:07;447;279;111.08;140887;1;0;0
1674;2024-12-31 15:08:57;290;158;31.95;140937;1;0;0
1675;2024-12-31 15:09:00;481;40;6.55;140940;1;0;0
1676;2024-12-31 15:09:02;151;146;33.52;140942;1;0;0
1677;2024-12-31 15:09:23;414;265;47.59;140963;1;0;0
1678;2024-12-31 15:09:35;300;240;48.41;140975;1;0;0
1679;2024-12-31 15:12:47;79;50;1.47;141167;1;0;0
1680;2024-12-31 15:13:02;0;144;32.35;141182;1;0;0
1681;2024-12-31 15:14:32;301;177;46.23;141272;1;0;0
1682;2024-12-31 15:16:05;40;268;106.17;141365;1;0;0
1683;2024-12-31 15:17:29;250;262;49.69;141449;1;0;0
1684;2024-12-31 15:17:56;426;166;33.72;141476;1;0;0
1685;2024-12-31 15:19:52;277;162;36.99;141592;1;0;0
1686;2024-12-31 15:21:13;204;138;83.92;141673;1;0;0
1687;2024-12-31 15:23:33;161;212;79.79;141813;1;0;0
1688;2024-12-31 15:23:42;302;213;8.4;141822;1;0;0
1689;2024-12-31 15:23:46;450;255;105.51;141826;1;0;0
1690;2024-12-31 15:23:48;209;109;43.67;141828;1;0;0
1691;2024-12-31 15:25:41;38;205;12.27;141941;1;0;0
1692;2024-12-31 15:26:42;159;55;93.65;142002;1;0;0
1693;2024-12-31 15:27:41;206;42;16.02;142061;1;0;0
1694;2024-12-31 15:30:00;233;180;73.01;142200;1;0;0
1695;2024-12-31 15:30:12;78;72;76.59;142212;1;0;0
1696;2024-12-31 15:30:13;188;100;37.46;142213;1;0;0
1697;2024-12-31 15:31:05;356;192;18.96;142265;1;0;0
1698;2024-12-31 15:33:33;429;159;11.44;142413;1;0;0
1699;2024-12-31 15:34:12;325;67;42.41;142452;1;0;0
1700;2024-12-31 15:35:31;212;275;55.75;142531;1;0;0
1701;2024-12-31 15:35:32;444;264;10.63;142532;1;0;0
1702;2024-12-31 15:36:45;288;297;78.63;142605;1;0;0
1703;2024-12-31 15:39:16;290;296;26.6;142756;1;0;0
1704;2024-12-31 15:39:44;356;203;110.44;142784;1;0;0
1705;2024-12-31 15:40:15;181;126;70.42;142815;1;0;0
1706;2024-12-31 15:42:38;355;60;21.31;142958;1;0;0
1707;2024-12-31 15:43:45;322;123;38.6;143025;1;1;2
1708;2024-12-31 15:44:23;79;50;120.34;143063;1;0;0
1709;2024-12-31 15:44:54;475;39;28.74;143094;1;0;0
1710;2024-12-31 15:46:41;447;279;123.75;143201;1;0;0
1711;2024-12-31 15:46:51;0;241;13.59;143211;1;0;0
1712;2024-12-31 15:49:56;83;49;46.1;143396;1;0;0
1713;2024-12-31 15:50:46;67;83;45.57;143446;1;0;0
1714;2024-12-31 15:51:09;130;234;4.96;143469;1;0;0
1715;2024-12-31 15:54:11;397;35;78.4;143651;1;0;0
1716;2024-12-31 15:55:41;472;225;37.86;143741;1;0;0
1717;2024-12-31 15:57:17;200;25;38.36;143837;1;0;0
1718;2024-12-31 15:58:14;267;253;0.79;143894;1;0;0
1719;2024-12-31 15:59:11;497;63;30.29;143951;1;0;0
1720;2024-12-31 16:03:19;1;242;55.26;144199;1;0;0
1721;2024-12-31 16:04:59;217;178;195.57;144299;1;0;0
1722;2024-12-31 16:05:50;496;289;92.24;144350;1;0;0
1723;2024-12-31 16:06:07;490;75;133.24;144367;1;0;0
1724;2024-12-31 16:06:30;2;38;23.12;144390;1;0;0
1725;2024-12-31 16:06:32;69;79;28.81;144392;1;0;0
1726;2024-12-31 16:07:05;266;28;8.05;144425;1;0;0
1727;2024-12-31 16:10:49;449;169;89.72;144649;1;0;0
1728;2024-12-31 16:11:02;12;135;13.76;144662;1;0;0
1729;2024-12-31 16:13:22;335;275;24.04;144802;1;0;0
1730;2024-12-31 16:14:02;421;176;28.48;144842;1;0;0
1731;2024-12-31 16:19:59;350;134;43.41;145199;1;0;0
1732;2024-12-31 16:21:53;447;279;61.35;145313;1;0;0
1733;2024-12-31 16:22:06;495;182;38.76;145326;1;0;0
1734;2024-12-31 16:24:29;468;37;26.04;145469;1;0;0
1735;2024-12-31 16:27:17;203;6;17.12;145637;1;0;0
1736;2024-12-31 16:30:13;6;225;21.92;145813;1;0;0
1737;2024-12-31 16:31:44;55;81;27.97;145904;1;0;0
1738;2024-12-31 16:31:46;442;252;5.65;145906;1;0;0
1739;2024-12-31 16:34:42;162;219;54.53;146082;1;0;0
1740;2024-12-31 16:36:09;405;277;10.8;146169;1;0;0
1741;2024-12-31 16:38:19;344;194;2.25;146299;1;0;0
1742;2024-12-31 16:40:36;164;148;12.67;146436;1;0;0
1743;2024-12-31 16:40:55;234;24;24.71;146455;1;0;0
1744;2024-12-31 16:43:52;53;291;13.63;146632;1;0;0
1745;2024-12-31 16:44:17;170;135;6.62;146657;1;0;0
1746;2024-12-31 16:44:38;167;173;71.85;146678;1;0;0
1747;2024-12-31 16:45:03;395;58;97.37;146703;1;0;0
1748;2024-12-31 16:46:28;161;212;99.38;146788;1;0;0
1749;2024-12-31 16:47:04;290;59;31.76;146824;1;0;0
1750;2024-12-31 16:47:32;448;213;52.68;146852;1;0;0
1751;2024-12-31 16:47:35;270;0;18.89;146855;1;0;0
1752;2024-12-31 16:48:49;442;271;83.48;146929;1;0;0
1753;2024-12-31 16:49:06;485;65;14.77;146946;1;0;0
1754;2024-12-31 16:49:08;371;124;28.35;146948;1;0;0
1755;2024-12-31 16:50:04;290;91;65.94;147004;1;0;0
1756;2024-12-31 16:54:15;489;223;39.29;147255;1;0;0
1757;2024-12-31 16:55:50;29;267;110.08;147350;1;0;0
1758;2024-12-31 16:59:40;117;296;53.25;147580;1;0;0
1759;2024-12-31 16:59:52;154;164;21.68;147592;1;0;0
1760;2024-12-31 17:00:00;177;36;35.25;147600;1;0;0
1761;2024-12-31 17:01:18;124;215;11.21;147678;1;0;0
1762;2024-12-31 17:01:48;370;277;11.89;147708;1;0;0
1763;2024-12-31 17:05:46;288;231;151.37;147946;1;0;0
1764;2024-12-31 17:08:04;47;207;282.75;148084;1;1;3
1765;2024-12-31 17:08:09;301;252;58.72;148089;1;0;0
1766;2024-12-31 17:10:43;390;227;12.44;148243;1;0;0
1767;2024-12-31 17:11:31;69;248;26.93;148291;1;0;0
1768;2024-12-31 17:13:05;267;290;6.51;148385;1;0;0
1769;2024-12-31 17:13:13;193;26;33.78;148393;1;0;0
1770;2024-12-31 17:13:15;140;76;99.17;148395;1;0;0
1771;2024-12-31 17:14:16;429;42;28.25;148456;1;0;0
1772;2024-12-31 17:17:41;370;98;8.56;148661;1;0;0
1773;2024-12-31 17:17:49;354;224;5.41;148669;1;0;0
1774;2024-12-31 17:18:14;489;10;14.9;148694;1;0;0
1775;2024-12-31 17:18:45;26;288;36.87;148725;1;0;0
1776;2024-12-31 17:19:02;250;74;22.36;148742;1;0;0
1777;2024-12-31 17:19:21;199;135;8.98;148761;1;0;0
1778;2024-12-31 17:20:25;53;189;16.1;148825;1;1;2
1779;2024-12-31 17:20:56;498;49;50.52;148856;1;0;0
1780;2024-12-31 17:22:19;161;212;41.69;148939;1;0;0
1781;2024-12-31 17:26:51;3;99;11.91;149211;1;0;0
1782;2024-12-31 17:28:07;294;37;74.2;149287;1;0;0
1783;2024-12-31 17:33:46;349;124;163.07;149626;1;0;0
1784;2024-12-31 17:34:26;384;10;74.73;149666;1;0;0
1785;2024-12-31 17:35:34;22;94;21.86;149734;1;0;0
1786;2024-12-31 17:35:44;271;101;6.22;149744;1;0;0
1787;2024-12-31 17:38:03;356;192;108.11;149883;1;0;0
1788;2024-12-31 17:38:32;266;221;17.22;149912;1;0;0
1789;2024-12-31 17:39:33;186;28;53.64;149973;1;0;0
1790;2024-12-31 17:46:13;453;155;10.61;150373;1;0;0
1791;2024-12-31 17:49:09;139;3;92.14;150549;1;0;0
1792;2024-12-31 17:49:12;325;132;81.01;150552;1;0;0
1793;2024-12-31 17:50:49;106;287;115.3;150649;1;0;0
1794;2024-12-31 17:51:05;266;258;13.5;150665;1;0;0
1795;2024-12-31 17:54:22;234;180;13.03;150862;1;0;0
1796;2024-12-31 17:54:24;190;208;79.89;150864;1;1;2
1797;2024-12-31 17:56:35;432;80;23.0;150995;1;0;0
1798;2024-12-31 17:56:42;206;159;11.35;151002;1;0;0
1799;2024-12-31 17:58:24;98;142;10.24;151104;1;0;0
1800;2024-12-31 17:58:54;132;30;6.93;151134;1;0;0
1801;2024-12-31 18:00:40;249;259;30.69;151240;1;0;0
1802;2024-12-31 18:02:36;359;43;131.97;151356;1;0;0
1803;2024-12-31 18:04:37;118;113;83.92;151477;1;0;0
1804;2024-12-31 18:10:58;104;272;29.35;151858;1;0;0
1805;2024-12-31 18:12:58;466;110;22.11;151978;1;0;0
1806;2024-12-31 18:15:46;179;8;51.1;152146;1;0;0
1807;2024-12-31 18:16:54;283;23;89.57;152214;1;0;0
1808;2024-12-31 18:19:08;93;282;23.97;152348;1;0;0
1809;2024-12-31 18:19:20;118;18;123.73;152360;1;0;0
1810;2024-12-31 18:22:10;361;24;120.61;152530;1;0;0
1811;2024-12-31 18:22:13;65;95;9.39;152533;1;0;0
1812;2024-12-31 18:24:51;259;203;16.41;152691;1;0;0
1813;2024-12-31 18:28:06;489;223;35.13;152886;1;0;0
1814;2024-12-31 18:28:48;121;172;58.42;152928;1;0;0
1815;2024-12-31 18:29:20;37;10;14.2;152960;1;0;0
1816;2024-12-31 18:32:05;95;169;78.95;153125;1;0;0
1817;2024-12-31 18:32:26;71;24;50.86;153146;1;0;0
1818;2024-12-31 18:37:16;98;92;19.4;153436;1;0;0
1819;2024-12-31 18:39:53;240;163;13.85;153593;1;0;0
1820;2024-12-31 18:46:31;341;29;78.45;153991;1;0;0
1821;2024-12-31 18:47:48;182;276;68.45;154068;1;0;0
1822;2024-12-31 18:47:58;245;79;43.15;154078;1;0;0
1823;2024-12-31 18:47:58;144;36;93.49;154078;1;0;0
1824;2024-12-31 18:48:47;362;144;93.96;154127;1;0;0
1825;2024-12-31 18:50:39;29;52;126.79;154239;1;0;0
1826;2024-12-31 18:52:21;129;138;54.95;154341;1;0;0
1827;2024-12-31 18:53:33;406;150;156.93;154413;1;0;0
1828;2024-12-31 18:55:56;177;230;22.12;154556;1;0;0
1829;2024-12-31 18:57:15;456;124;4.54;154635;1;0;0
1830;2024-12-31 19:01:29;330;66;7.71;154889;1;0;0
1831;2024-12-31 19:02:21;134;270;86.03;154941;1;0;0
1832;2024-12-31 19:02:23;167;173;40.33;154943;1;0;0
1833;2024-12-31 19:02:56;498;201;29.5;154976;1;0;0
1834;2024-12-31 19:03:14;343;237;29.51;154994;1;0;0
1835;2024-12-31 19:04:17;449;169;99.96;155057;1;0;0
1836;2024-12-31 19:09:07;220;88;24.17;155347;1;0;0
1837;2024-12-31 19:11:59;92;267;56.51;155519;1;0;0
1838;2024-12-31 19:12:00;298;138;55.28;155520;1;0;0
1839;2024-12-31 19:12:05;332;125;54.09;155525;1;0;0
1840;2024-12-31 19:12:09;354;24;14.75;155529;1;0;0
1841;2024-12-31 19:12:43;151;133;38.78;155563;1;0;0
1842;2024-12-31 19:13:47;55;113;44.29;155627;1;0;0
1843;2024-12-31 19:15:40;379;130;28.5;155740;1;0;0
1844;2024-12-31 19:16:11;439;114;31.02;155771;1;0;0
1845;2024-12-31 19:17:40;22;63;39.78;155860;1;0;0
1846;2024-12-31 19:18:45;141;283;68.24;155925;1;0;0
1847;2024-12-31 19:20:05;118;63;143.2;156005;1;0;0
1848;2024-12-31 19:25:05;234;297;37.08;156305;1;0;0
1849;2024-12-31 19:30:03;13;237;35.54;156603;1;0;0
1850;2024-12-31 19:39:26;400;228;42.58;157166;1;0;0
1851;2024-12-31 19:40:54;418;138;97.68;157254;1;0;0
1852;2024-12-31 19:41:16;30;287;132.26;157276;1;0;0
1853;2024-12-31 19:41:42;173;216;69.97;157302;1;0;0
1854;2024-12-31 19:41:50;314;139;59.13;157310;1;0;0
1855;2024-12-31 19:44:42;153;265;14.08;157482;1;0;0
1856;2024-12-31 19:46:12;51;299;9.0;157572;1;0;0
1857;2024-12-31 19:47:56;121;225;0.65;157676;1;0;0
1858;2024-12-31 19:48:15;318;193;88.64;157695;1;0;0
1859;2024-12-31 19:51:10;268;229;113.7;157870;1;0;0
1860;2024-12-31 19:51:23;417;2;89.8;157883;1;0;0
1861;2024-12-31 19:55:15;155;21;20.06;158115;1;0;0
1862;2024-12-31 20:05:19;291;272;22.46;158719;1;0;0
1863;2024-12-31 20:06:26;129;138;67.88;158786;1;0;0
1864;2024-12-31 20:07:19;210;37;10.64;158839;1;0;0
1865;2024-12-31 20:07:22;1;117;13.08;158842;1;0;0
1866;2024-12-31 20:08:54;55;63;35.75;158934;1;0;0
1867;2024-12-31 20:11:57;229;134;34.05;159117;1;0;0
1868;2024-12-31 20:13:49;441;125;51.56;159229;1;0;0
1869;2024-12-31 20:15:04;273;238;7.54;159304;1;0;0
1870;2024-12-31 20:16:39;382;285;24.1;159399;1;0;0
1871;2024-12-31 20:19:38;293;46;117.14;159578;1;0;0
1872;2024-12-31 20:24:47;0;144;51.89;159887;1;0;0
1873;2024-12-31 20:29:43;216;99;13.99;160183;1;0;0
1874;2024-12-31 20:30:44;363;248;29.19;160244;1;0;0
1875;2024-12-31 20:31:39;336;175;24.27;160299;1;0;0
1876;2024-12-31 20:32:27;183;135;39.7;160347;1;0;0
1877;2024-12-31 20:34:06;416;271;15.83;160446;1;0;0
1878;2024-12-31 20:35:30;31;190;3.14;160530;1;0;0
1879;2024-12-31 20:36:58;222;36;36.03;160618;1;0;0
1880;2024-12-31 20:37:11;383;218;89.05;160631;1;0;0
1881;2024-12-31 20:41:03;147;108;108.52;160863;1;0;0
1882;2024-12-31 20:41:42;46;181;42.78;160902;1;0;0
1883;2024-12-31 20:43:42;329;104;23.04;161022;1;0;0
1884;2024-12-31 20:56:29;300;105;30.23;161789;1;0;0
1885;2024-12-31 20:59:18;341;278;60.24;161958;1;0;0
1886;2024-12-31 21:01:17;423;290;16.98;162077;1;0;0
1887;2024-12-31 21:03:13;329;222;53.18;162193;1;0;0
1888;2024-12-31 21:12:43;155;0;33.79;162763;1;0;0
1889;2024-12-31 21:16:22;472;73;29.78;162982;1;0;0
1890;2024-12-31 21:17:41;401;149;54.76;163061;1;0;0
1891;2024-12-31 21:18:26;286;89;48.28;163106;1;0;0
1892;2024-12-31 21:19:54;300;247;38.81;163194;1;0;0
1893;2024-12-31 21:25:49;413;157;127.83;163549;1;0;0
1894;2024-12-31 21:29:02;89;180;21.73;163742;1;0;0
1895;2024-12-31 21:29:52;121;93;13.92;163792;1;0;0
1896;2024-12-31 21:33:09;285;187;35.06;163989;1;0;0
1897;2024-12-31 21:35:01;136;218;65.86;164101;1;0;0
1898;2024-12-31 21:35:41;140;28;100.8;164141;1;0;0
1899;2024-12-31 21:36:40;139;110;82.32;164200;1;0;0
1900;2024-12-31 21:37:27;127;166;11.42;164247;1;0;0
1901;2024-12-31 21:38:04;29;62;25.94;164284;1;0;0
1902;2024-12-31 21:38:25;423;218;34.89;164305;1;0;0
1903;2024-12-31 21:41:08;331;114;118.2;164468;1;0;0
1904;2024-12-31 21:43:28;87;259;78.9;164608;1;0;0
1905;2024-12-31 21:47:45;173;252;31.51;164865;1;0;0
1906;2024-12-31 21:48:48;438;88;3.11;164928;1;0;0
1907;2024-12-31 21:49:19;303;174;96.81;164959;1;0;0
1908;2024-12-31 21:51:47;174;161;58.9;165107;1;0;0
1909;2024-12-31 21:52:30;148;44;27.99;165150;1;0;0
1910;2024-12-31 21:55:47;98;195;13.07;165347;1;0;0
1911;2024-12-31 21:56:29;162;281;71.15;165389;1;0;0
1912;2024-12-31 21:57:12;144;159;56.28;165432;1;0;0
1913;2024-12-31 21:58:15;472;11;104.47;165495;1;0;0
1914;2024-12-31 22:01:48;32;90;78.25;165708;1;0;0
1915;2024-12-31 22:02:30;201;39;72.25;165750;1;0;0
1916;2024-12-31 22:03:14;234;156;36.2;165794;1;0;0
1917;2024-12-31 22:04:11;6;93;5.99;165851;1;0;0
1918;2024-12-31 22:04:47;122;100;26.9;165887;1;0;0
1919;2024-12-31 22:07:32;444;246;13.88;166052;1;0;0
1920;2024-12-31 22:10:26;476;144;102.01;166226;1;0;0
1921;2024-12-31 22:12:03;482;183;16.4;166323;1;0;0
1922;2024-12-31 22:26:22;177;53;2.29;167182;1;0;0
1923;2024-12-31 22:26:40;239;102;147.93;167200;1;0;0
1924;2024-12-31 22:30:16;94;114;54.19;167416;1;0;0
1925;2024-12-31 22:32:19;261;204;66.2;167539;1;0;0
1926;2024-12-31 22:41:35;466;110;31.95;168095;1;0;0
1927;2024-12-31 22:49:46;96;130;152.24;168586;1;0;0
1928;2024-12-31 22:57:18;183;153;102.62;169038;1;0;0
1929;2024-12-31 22:58:50;83;7;118.84;169130;1;0;0
1930;2024-12-31 23:10:56;306;274;58.46;169856;1;0;0
1931;2024-12-31 23:12:23;473;20;17.04;169943;1;0;0
1932;2024-12-31 23:12:51;284;56;9.5;169971;1;0;0
1933;2024-12-31 23:14:25;206;14;22.0;170065;1;0;0
1934;2024-12-31 23:34:52;254;234;75.52;171292;1;0;0
1935;2024-12-31 23:40:28;197;37;71.57;171628;1;0;0
1936;2024-12-31 23:42:21;376;188;86.04;171741;1;1;2
1937;2024-12-31 23:51:22;259;203;16.22;172282;1;0;0
1938;2025-01-01 00:04:30;361;147;33.13;173070;2;0;0
1939;2025-01-01 00:05:22;449;122;82.86;173122;2;0;0
1940;2025-01-01 00:10:07;218;234;59.25;173407;2;0;0
1941;2025-01-01 00:12:48;291;272;55.23;173568;2;0;0
1942;2025-01-01 00:26:05;181;285;43.53;174365;2;0;0
1943;2025-01-01 00:31:20;403;135;57.16;174680;2;0;0
1944;2025-01-01 00:35:16;20;134;9.83;174916;2;0;0
1945;2025-01-01 00:38:53;53;244;5.93;175133;2;0;0
1946;2025-01-01 00:42:19;174;272;9.8;175339;2;0;0
1947;2025-01-01 00:45:17;245;200;130.54;175517;2;0;0
1948;2025-01-01 00:47:16;101;169;49.37;175636;2;0;0
1949;2025-01-01 00:51:27;160;140;210.41;175887;2;0;0
1950;2025-01-01 01:15:09;40;292;90.03;177309;2;0;0
1951;2025-01-01 01:19:10;435;18;20.25;177550;2;0;0
1952;2025-01-01 01:22:41;499;33;50.62;177761;2;0;0
1953;2025-01-01 01:24:21;233;37;73.97;177861;2;0;0
1954;2025-01-01 01:27:55;118;197;61.32;178075;2;0;0
1955;2025-01-01 01:35:01;371;54;80.92;178501;2;0;0
1956;2025-01-01 01:47:26;329;170;59.22;179246;2;0;0
1957;2025-01-01 01:51:54;476;278;177.77;179514;2;0;0
1958;2025-01-01 01:57:01;439;155;10.22;179821;2;0;0
1959;2025-01-01 02:01:59;496;232;39.64;180119;2;0;0
1960;2025-01-01 02:03:15;202;266;33.26;180195;2;0;0
1961;2025-01-01 02:05:47;89;180;57.99;180347;2;0;0
1962;2025-01-01 02:12:59;275;112;61.04;180779;2;0;0
1963;2025-01-01 02:20:28;195;157;105.29;181228;2;0;0
1964;2025-01-01 02:22:18;144;159;42.82;181338;2;0;0
1965;2025-01-01 02:22:25;312;51;133.34;181345;2;0;0
1966;2025-01-01 02:23:55;20;134;11.53;181435;2;0;0
1967;2025-01-01 02:27:29;276;79;61.47;181649;2;0;0
1968;2025-01-01 02:43:33;111;138;102.31;182613;2;0;0
1969;2025-01-01 02:48:48;38;93;24.99;182928;2;0;0
1970;2025-01-01 02:48:52;246;48;71.32;182932;2;0;0
1971;2025-01-01 02:48:53;441;75;130.93;182933;2;0;0
1972;2025-01-01 02:50:27;367;18;1.3;183027;2;0;0
1973;2025-01-01 02:52:15;496;177;64.28;183135;2;0;0
1974;2025-01-01 02:56:36;424;280;20.05;183396;2;0;0
1975;2025-01-01 02:58:20;197;27;91.75;183500;2;0;0
1976;2025-01-01 02:59:40;154;164;31.43;183580;2;0;0
1977;2025-01-01 03:00:59;165;139;1.48;183659;2;0;0
1978;2025-01-01 03:01:24;468;37;35.58;183684;2;0;0
1979;2025-01-01 03:01:49;4;19;111.46;183709;2;0;0
1980;2025-01-01 03:14:42;448;19;61.84;184482;2;0;0
1981;2025-01-01 03:19:32;129;192;62.2;184772;2;0;0
1982;2025-01-01 03:20:39;395;58;65.61;184839;2;0;0
1983;2025-01-01 03:21:05;217;169;125.2;184865;2;0;0
1984;2025-01-01 03:22:03;109;234;155.04;184923;2;0;0
1985;2025-01-01 03:29:27;335;288;105.34;185367;2;0;0
1986;2025-01-01 03:30:10;73;67;96.97;185410;2;0;0
1987;2025-01-01 03:30:50;366;209;65.13;185450;2;0;0
1988;2025-01-01 03:32:13;174;2;65.74;185533;2;0;0
1989;2025-01-01 03:32:39;88;4;49.9;185559;2;0;0
1990;2025-01-01 03:36:16;5;248;64.59;185776;2;0;0
1991;2025-01-01 03:39:04;75;248;62.52;185944;2;0;0
1992;2025-01-01 03:47:01;356;153;68.02;186421;2;0;0
1993;2025-01-01 03:47:36;198;28;79.31;186456;2;0;0
1994;2025-01-01 03:49:00;107;273;27.64;186540;2;0;0
1995;2025-01-01 03:49:20;473;182;16.49;186560;2;0;0
1996;2025-01-01 03:54:36;488;199;15.37;186876;2;0;0
1997;2025-01-01 03:57:36;40;257;10.57;187056;2;0;0
1998;2025-01-01 03:57:56;370;277;0.12;187076;2;0;0
1999;2025-01-01 03:58:20;369;28;78.61;187100;2;0;0
2000;2025-01-01 03:59:23;62;194;53.34;187163;2;0;0
2001;2025-01-01 04:01:33;7;146;27.77;187293;2;0;0
2002;2025-01-01 04:03:55;415;162;72.68;187435;2;0;0
2003;2025-01-01 04:06:04;223;216;11.25;187564;2;0;0
2004;2025-01-01 04:06:28;429;142;13.55;187588;2;0;0
2005;2025-01-01 04:06:59;266;28;13.11;187619;2;0;0
2006;2025-01-01 04:12:16;40;178;74.66;187936;2;0;0
2007;2025-01-01 04:13:29;161;212;85.6;188009;2;0;0
2008;2025-01-01 04:14:46;421;110;28.17;188086;2;0;0
2009;2025-01-01 04:19:17;55;63;15.59;188357;2;0;0
2010;2025-01-01 04:23:32;237;39;10.95;188612;2;0;0
2011;2025-01-01 04:23:37;69;248;59.87;188617;2;0;0
2012;2025-01-01 04:25:12;409;220;96.75;188712;2;0;0
2013;2025-01-01 04:28:35;2;228;82.55;188915;2;0;0
2014;2025-01-01 04:29:40;174;82;44.83;188980;2;0;0
2015;2025-01-01 04:30:15;235;26;18.05;189015;2;0;0
2016;2025-01-01 04:31:45;75;266;40.14;189105;2;0;0
2017;2025-01-01 04:35:40;234;229;24.78;189340;2;0;0
2018;2025-01-01 04:39:01;447;290;114.85;189541;2;0;0
2019;2025-01-01 04:39:31;164;27;62.84;189571;2;0;0
2020;2025-01-01 04:41:31;361;243;69.86;189691;2;0;0
2021;2025-01-01 04:42:59;370;1;12.09;189779;2;0;0
2022;2025-01-01 04:45:03;141;43;63.86;189903;2;0;0
2023;2025-01-01 04:48:05;447;67;120.81;190085;2;0;0
2024;2025-01-01 04:48:40;91;178;34.87;190120;2;0;0
2025;2025-01-01 04:49:35;20;134;15.77;190175;2;0;0
2026;2025-01-01 04:51:29;216;259;9.53;190289;2;1;2
2027;2025-01-01 04:52:02;328;47;113.73;190322;2;0;0
2028;2025-01-01 04:52:54;195;157;23.86;190374;2;0;0
2029;2025-01-01 04:54:26;235;26;8.8;190466;2;0;0
2030;2025-01-01 04:54:33;497;63;25.46;190473;2;0;0
2031;2025-01-01 04:59:02;291;13;85.89;190742;2;0;0
2032;2025-01-01 05:02:18;287;11;10.69;190938;2;0;0
2033;2025-01-01 05:03:53;243;16;130.33;191033;2;0;0
2034;2025-01-01 05:06:50;204;138;72.1;191210;2;0;0
2035;2025-01-01 05:09:43;8;4;1.58;191383;2;0;0
2036;2025-01-01 05:10:03;80;156;15.32;191403;2;0;0
2037;2025-01-01 05:11:49;87;94;107.13;191509;2;0;0
2038;2025-01-01 05:12:51;98;14;7.25;191571;2;0;0
2039;2025-01-01 05:14:10;223;242;32.74;191650;2;0;0
2040;2025-01-01 05:15:02;379;130;41.01;191702;2;0;0
2041;2025-01-01 05:15:23;247;159;5.7;191723;2;0;0
